id,name,municipality,locality,modes,lines,line_count,selection_reason
de:08111:2613,Galileistraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U12, 81, N10",3,stuttgart
de:08111:2402,Gaußstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,stuttgart
de:08111:5868,Gehrenwald,Stuttgart,Stuttgart,Bus; Nachtbus,"60, N6",2,stuttgart
de:08111:2408,Geibelstraße,Stuttgart,Stuttgart,Bus,"40, 50",2,stuttgart
de:08111:207,Generationenhaus,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:2346,Generatorstraße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2556,Genossenschaftsakademie,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,stuttgart
de:08111:2620,Gerlinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"90, N3",2,stuttgart
de:08111:126,Geroksruhe,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U15, N7, N9",3,stuttgart
de:08111:6135,Geschwister-Scholl-Gymnasium,Stuttgart,Stuttgart,Bus,"65, 66, 131",3,stuttgart
de:08111:2699,Gewerbestraße,Stuttgart,Stuttgart,Bus,80,1,stuttgart
de:08111:144,Giebel,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U16, 90, N3",4,stuttgart
de:08111:2537,Glaunerweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,stuttgart
de:08111:263,Glockenstraße,Stuttgart,Stuttgart,Stadtbahn,"U13, U16",2,stuttgart
de:08111:321,Gnesener Straße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U2, U19, N5",3,stuttgart
de:08111:195,Greut,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:2630,Greutterstraße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:86,Großglocknerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"60, 61, N6, N7",4,stuttgart
de:08111:6203,Gründgensstraße,Stuttgart,Stuttgart,Bus,84,1,stuttgart
de:08111:2562,Grünlingweg,Stuttgart,Stuttgart,Bus,70,1,stuttgart
de:08111:2186,Grünlingweg/Rotwiesenstraße,Stuttgart,Stuttgart,Bus,"70, 71",2,stuttgart
de:08111:3997,Hafenbahnstraße (FOB),Stuttgart,Stuttgart,Bus,103,1,stuttgart
de:08111:165,Haigst,Stuttgart,Stuttgart,Bus; Zahnradbahn,10,1,stuttgart
de:08111:2250,Hallschlag (bis 13.09.13),Stuttgart,Stuttgart,Bus; Nachtbus,"52, 56, N4",3,stuttgart
de:08111:2419,Händelstraße,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:2700,Handwerkstraße,Stuttgart,Stuttgart,Bus,80,1,stuttgart
de:08111:2610,Hans-Rehn-Stift,Stuttgart,Stuttgart,Bus,82,1,stuttgart
de:08111:6115,Hauptbahnhof (oben),Stuttgart,Stuttgart,IC; R-Bahn; S-Bahn,"S1, S2, S4, S5, S6, RE1, RE4, RE5, RE6, RE8, MEX12, MEX13, RE14, MEX16, MEX17, MEX18, MEX19, RE90, MEX90, SVG, RB47, IC",22,stuttgart
de:08111:6118,Hauptbahnhof (tief),Stuttgart,Stuttgart,S-Bahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61",9,stuttgart
de:08111:6112,Hauptbf (Arnulf-Klett-Platz),Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus; Stadtbahn,"U1, U5, U6, U7, U9, U11, U12, U15, 40, 42, 44, 47, N2, N3, N4, S1E, S2E, RE8E, XEV, MEX16E, MEX17E, RE90E, MEX90E, Bus EV",24,stuttgart
de:08111:6110,Hauptbf (Pariser Platz),Stuttgart,Stuttgart,SEV-Bus,"RE14E, MEX16E, MEX90E, Bus EV",4,stuttgart
de:08111:2492,Hauptfriedhof,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U19, 54, N5",4,stuttgart
de:08111:2519,Haus am Weinberg,Stuttgart,Stuttgart,Bus; Nachtbus,"61, N7",2,stuttgart
de:08111:2619,Hausenring,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:248,Havelweg,Stuttgart,Stuttgart,Bus,59,1,stuttgart
de:08111:2477,Hebsacker Straße,Stuttgart,Stuttgart,Bus,52,1,stuttgart
de:08111:227,Hedelfingen,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U9, U13, 62, 65, 103, N7",6,stuttgart
de:08111:226,Hedelfinger Straße,Stuttgart,Wangen (Stuttgart),Stadtbahn,"U9, U13",2,stuttgart
de:08111:2593,Heerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N1",2,stuttgart
de:08111:6068,Hegel-/Seidenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 43, N2",3,stuttgart
de:08111:6013,Hegel-Gymnasium,Stuttgart,Stuttgart,Bus,"81, 86",2,stuttgart
de:08111:2196,Hegelplatz (Linden-Museum),Stuttgart,Stuttgart,Bus; Nachtbus,"40, 42, 43, N2",4,stuttgart
de:08111:6122,Heidehofstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U15, 42, N7",3,stuttgart
de:08111:2587,Heigelinstraße,Stuttgart,Stuttgart,Bus,"X4, X7",2,stuttgart
de:08111:2423,Heimberg,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:2244,Helfferichstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:2357,Hemminger Straße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2265,Herbsthalde,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,stuttgart
de:08111:216,Herderplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U9, 40, 50, N2",5,stuttgart
de:08111:6511,Herweghstraße,Stuttgart,Stuttgart,Bus,44,1,stuttgart
de:08111:43,Heslach Vogelrain,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi; Stadtbahn,"U1, U14, U1E, 92, N1, RT92",6,stuttgart
de:08111:2599,Heßbrühl,Stuttgart,Stuttgart,Bus; Stadtbahn,"U12, 80",2,stuttgart
de:08111:136,Heumaden,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U8, U15, 130, 131, N22",6,stuttgart
de:08111:6133,Heumaden Bockelstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U8, U15, 65, 131, N7",6,stuttgart
de:08111:2538,Heumaden Rose,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,stuttgart
de:08111:2539,Heumaden Schule,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,stuttgart
de:08111:103,Heutingsheimer Straße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U15, N4",2,stuttgart
de:08111:289,Himmelsleiter,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U7, U13, N5",3,stuttgart
de:08111:272,Hofen,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U12, U14, 54, N5",4,stuttgart
de:08111:2569,Hoffeld,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,stuttgart
de:08111:6571,Hohe Eiche,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,stuttgart
de:08111:2455,Höhenfreibad,Stuttgart,Stuttgart,Bus,43,1,stuttgart
de:08111:6109,Hohensteinstraße,Stuttgart,Stuttgart,Bus; Stadtbahn,"U6, U7, U13, U15, 52",5,stuttgart
de:08111:6155,Hohewartstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"91, N3",2,stuttgart
de:08111:2617,Holderäcker,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:6070,Hölderlinplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U4, 40, 43, N2",4,stuttgart
de:08111:2195,Hölderlinstraße,Stuttgart,Stuttgart,Bus,43,1,stuttgart
de:08111:2404,Honoldweg,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,stuttgart
de:08111:2629,Huttenstraße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2440,Im Chausseefeld,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,stuttgart
de:08111:82,Im Degen,Stuttgart,Wangen (Stuttgart),Nachtbus; Stadtbahn,"U4, U9, N6, N7",4,stuttgart
de:08111:2578,Im Elsental,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,stuttgart
de:08111:2507,Im Hag,Stuttgart,Stuttgart,Bus; Nachtbus,"60, N6",2,stuttgart
de:08111:2450,Im Himmerreich,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:2246,Im Kaisemer,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:2094,Im Köpfert,Stuttgart,Stuttgart,Bus,"74, 122",2,stuttgart
de:08111:2431,Im Lauch,Stuttgart,Stuttgart,Bus,66,1,stuttgart
de:08111:2533,Im Mäder,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,stuttgart
de:08111:2472,Im Raiser,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4, N5",3,stuttgart
de:08111:2093,In den Entenäckern,Stuttgart,Stuttgart,Bus; Nachtbus,"74, 76, N8",3,stuttgart
de:08111:3996,In den Stegwiesen,Stuttgart,Stuttgart,Bus,103,1,stuttgart
de:08111:2433,In der Werre,Stuttgart,Stuttgart,Bus,66,1,stuttgart
de:08111:2601,Industriestraße,Stuttgart,Stuttgart,Bus,80,1,stuttgart
de:08111:83,Inselstraße,Stuttgart,Wangen (Stuttgart),Nachtbus; Stadtbahn,"U4, U9, N7",3,stuttgart
de:08111:137,Isegrimweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,stuttgart
de:08111:2585,Jelinstraße,Stuttgart,Möhringen,Bus; Nachtbus,"72, N9",2,stuttgart
de:08111:2580,Johannesgraben,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, N1",5,stuttgart
de:08111:6268,Johanneskirche,Stuttgart,Stuttgart,Bus,53,1,stuttgart
de:08111:356,Jurastraße,Stuttgart,Stuttgart,Stadtbahn,"U3, U8, U",3,stuttgart
de:08111:6009,Kaltental,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U14, N10",2,stuttgart
de:08111:200,Kameralamtsstraße,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:76,Karl-Olga-Krankenhaus,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U4, U9, N6",3,stuttgart
de:08111:164,Karl-Pfaff-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"10, N8, N9, N10",4,stuttgart
de:08111:2038,Kaserne Möhringen,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,stuttgart
de:08111:2572,Kaserne Möhringen (Karlshof),Stuttgart,Stuttgart,Bus; Nachtbus,"71, 74, 76, N8",4,stuttgart
de:08111:2203,Katharinenhospital,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 42, N2",3,stuttgart
de:08111:6011,Katzenbachstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N1",2,stuttgart
de:08111:2598,Kautt und Bux,Stuttgart,Stuttgart,Bus,80,1,stuttgart
de:08111:370,Kelterstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, N1",2,stuttgart
de:08111:6136,Kemnater Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 66, 131, N7",4,stuttgart
de:08111:6179,Kerschensteinerschule,Stuttgart,Stuttgart,Bus; Nachtbus,"91, N3",2,stuttgart
de:08111:264,Kienbachstraße,Stuttgart,Stuttgart,Stadtbahn,U13,1,stuttgart
de:08111:2235,Killesberg,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, 43, 44, 50, N2",5,stuttgart
de:08111:2430,Kirchheimer Straße,Stuttgart,Stuttgart,Bus,66,1,stuttgart
de:08111:107,Kirchtalstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U15, 53, N4",3,stuttgart
de:08111:2382,Kleiner Ostring,Stuttgart,Stuttgart,Bus,58,1,stuttgart
de:08111:70,Kleiner Schlossplatz,Stuttgart,Stuttgart,Bus,47,1,stuttgart
de:08111:2248,Kleiststraße,Stuttgart,Stuttgart,Bus; Nachtbus,"X2, 44, N2",3,stuttgart
de:08111:2604,Knappenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,stuttgart
de:08111:2563,Kolpingsiedlung,Stuttgart,Stuttgart,Bus,70,1,stuttgart
de:08111:2565,Königsträßle,Stuttgart,Stuttgart,Bus; Linientaxi; Nachtbus,"70, N9, RT70",3,stuttgart
de:08111:102,Korntaler Straße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U15, 52, 99, 508, N4",5,stuttgart
de:08111:105,Kornwestheimer Straße,Stuttgart,Stuttgart,Bus,412,1,stuttgart
de:08111:280,Kraftwerk Münster,Stuttgart,Stuttgart,Stadtbahn,U14,1,stuttgart
de:08111:2401,Kräherwald,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,stuttgart
de:08111:2347,Kranstraße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:6201,Krehlstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, N1",3,stuttgart
de:08111:2701,Kreuzstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,stuttgart
de:08111:2437,Kühwasen,Stuttgart,Stuttgart,Bus,66,1,stuttgart
de:08111:2241,Kunstakademie,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:6202,Kurmärker Kaserne,Stuttgart,Stuttgart,Bus,84,1,stuttgart
de:08111:322,Kursaal,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U2, U19, N5",3,stuttgart
de:08111:2581,Kurt-Schumacher-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,stuttgart
de:08111:2420,Laihle,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:151,Landauer Straße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U16, U6E, N3",4,stuttgart
de:08111:6352,Landhaus,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U3, X4, X7, 77, N9",5,stuttgart
de:08111:6353,Landhauskreuzung,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,stuttgart
de:08111:2057,Landhausstraße 43,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,stuttgart
de:08111:2591,Lauchhau,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 82, 84, 91, 92, 747, 748, X74, N1, N63",10,stuttgart
de:08111:6164,Laustraße,Stuttgart,Stuttgart,Nachtbus,N9,1,stuttgart
de:08111:249,Lechweg,Stuttgart,Stuttgart,Bus,59,1,stuttgart
de:08111:2536,Lederberg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,stuttgart
de:08111:2414,Lehenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"10, 43, N1",3,stuttgart
de:08111:2407,Leibnizstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,stuttgart
de:08111:2566,Leinfeldener Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,stuttgart
de:08111:2050,Leipziger Platz,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:156,Leobener Straße,Stuttgart,Stuttgart,Nachtbus,N3,1,stuttgart
de:08111:6100,Lerchenrainschule,Stuttgart,Stuttgart,Bus; Nachtbus,"41, N10",2,stuttgart
de:08111:2201,Libanonstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, 45, N9",3,stuttgart
de:08111:2348,Lilienthalstraße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:6213,Lindpaintnerstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U9, 91, N2",4,stuttgart
de:08111:344,Liststraße,Stuttgart,Stuttgart,Bus; Zahnradbahn,10,1,stuttgart
de:08111:6173,Lohäckerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,stuttgart
de:08111:319,Losäcker,Stuttgart,Stuttgart,Nachtbus,N3,1,stuttgart
de:08111:6261,Löwentor,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U12, U13, U16, N5",4,stuttgart
de:08111:6114,Löwentorbrücke,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U7, U15, N3, N4",5,stuttgart
de:08111:2506,Luginsland,Stuttgart,Stuttgart,Bus; Nachtbus,"60, N6",2,stuttgart
de:08111:2525,Luikenweg,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,stuttgart
de:08111:2427,Mähderklinge,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:3995,Manzeller Weg,Stuttgart,Stuttgart,Bus,103,1,stuttgart
de:08111:2483,Marabustraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:97,Marco-Polo-Weg,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, N4",3,stuttgart
de:08111:2464,Marconibrücke,Stuttgart,Stuttgart,Bus,99,1,stuttgart
de:08111:2463,Marconistraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, 502, 503, N4",5,stuttgart
de:08111:2410,Marien-/Silberburgstraße,Stuttgart,Stuttgart,Bus,"41, 43",2,stuttgart
de:08111:6101,Marienhospital,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, 41, N1",3,stuttgart
de:08111:6019,Marienplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn; Zahnradbahn,"U1, U14, 10, U1E, 41, 43, N1",7,stuttgart
de:08111:2054,Marienstraße,Stuttgart,Stuttgart,Bus; SEV-Bus,"X2, 43, 44, 92, RE14E",5,stuttgart
de:08111:2411,Markuskirche,Stuttgart,Stuttgart,Bus; Nachtbus,"43, N1",2,stuttgart
de:08111:2252,Martinskirche,Stuttgart,Stuttgart,Bus,"52, 56",2,stuttgart
de:08111:150,Mathildenstraße,Stuttgart,Stuttgart,Nachtbus,N3,1,stuttgart
de:08111:6273,Max-Eyth-See,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U12, U14, 54, N5",4,stuttgart
de:08111:2589,Max-Planck-Institute,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, 747, 748, X74, N1, N63",9,stuttgart
de:08111:158,Maybachstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, N3",6,stuttgart
de:08111:6031,Meitnerstraße,Stuttgart,Stuttgart,Bus,82,1,stuttgart
de:08111:4066,Mercedes-Benz,Stuttgart,Stuttgart,Bus,103,1,stuttgart
de:08111:2331,Mercedes-Benz Welt,Stuttgart,Stuttgart,Bus,45,1,stuttgart
de:08111:30,Mercedesstraße,Stuttgart,Stuttgart,Stadtbahn,"U1, U2, U11, U13, U16",5,stuttgart
de:08111:2415,Metzgerhau,Stuttgart,Stuttgart,Bus,92,1,stuttgart
de:08111:27,Metzstraße,Stuttgart,Stuttgart,Stadtbahn,"U1, U2, U11, U14",4,stuttgart
de:08111:297,Milchhof,Stuttgart,Stuttgart,Stadtbahn,U12,1,stuttgart
de:08111:211,Millöckerstraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U2, U9, N2",3,stuttgart
de:08111:28,Mineralbäder,Stuttgart,Stuttgart,Stadtbahn,"U1, U2, U11, U14",4,stuttgart
de:08111:296,Mittnachtstraße,Stuttgart,Stuttgart,Stadtbahn,U12,1,stuttgart
de:08111:6169,Möhringen Bf,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U3, U5, U6, U8, U12, 72, N9",7,stuttgart
de:08111:6171,Möhringen Freibad,Stuttgart,Stuttgart,Stadtbahn,"U5, U6, U",3,stuttgart
de:08111:2583,Möhringen Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,stuttgart
de:08111:6288,Mönchfeld,Stuttgart,Stuttgart,Stadtbahn,"U7, U13",2,stuttgart
de:08111:2527,Mönchweg,Stuttgart,Stuttgart,Bus; Nachtbus,"60, 61, N6",3,stuttgart
de:08111:2635,Mönsheimer Weg,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2409,Mörikestraße,Stuttgart,Stuttgart,Bus,"41, 43",2,stuttgart
de:08111:6464,Morsestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4",2,stuttgart
de:08111:373,Moselstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"59, N4",2,stuttgart
de:08111:2350,Motorstraße 24,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2488,Muckensturm,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:6270,Mühlhausen,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U12, U14, 53, 53E, 54, N5",6,stuttgart
de:08111:6271,Mühlhausen Schloss,Stuttgart,Stuttgart,Bus; Nachtbus,"53, 53E, 54, N5",4,stuttgart
de:08111:281,Mühlsteg,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U14, N4",2,stuttgart
de:08111:1504,Münster,Stuttgart,Stuttgart,Bus; R-Bahn,"RB11, 56",2,stuttgart
de:08111:250,Münster Friedhof,Stuttgart,Stuttgart,Bus,59,1,stuttgart
de:08111:251,Münster Kultur-/Sportzentrum,Stuttgart,Stuttgart,Bus,59,1,stuttgart
de:08111:277,Münster Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U14, 59, N4",3,stuttgart
de:08111:278,Münster Viadukt,Stuttgart,Stuttgart,Stadtbahn,U14,1,stuttgart
de:08111:341,Nägelestraße,Stuttgart,Stuttgart,Zahnradbahn,10,1,stuttgart
de:08111:2258,Nastplatz,Stuttgart,Stuttgart,Bus; Nachtbus,"56, N4",2,stuttgart
de:08111:87,Neckarhalde,Stuttgart,Stuttgart,Bus; Nachtbus,"61, N7",2,stuttgart
de:08111:6080,Neckarpark (Mercedes-Benz),Stuttgart,Stuttgart,R-Bahn; S-Bahn; SEV-Bus,"S1, MEX16, S1E",3,stuttgart
de:08111:6330,NeckarPark (Stadion),Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U11, U19, 45, N5",4,stuttgart
de:08111:25,Neckartor,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, N4, N6",8,stuttgart
de:08111:161,Neue Weinsteige 61,Stuttgart,Stuttgart,Nachtbus,"N8, N9, N10",3,stuttgart
de:08111:2484,Neugereut,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U19, 54, N5",4,stuttgart
de:08111:1403,Neuwirtsh. (Porschep.),Stuttgart,Stuttgart,R-Bahn; S-Bahn,"S6, S60, S61, S62, RE4, RE14, RB47",7,stuttgart
de:08111:95,Neuwirtshauskreuzung,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, N4",3,stuttgart
de:08111:96,Niebuhrweg,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, N4",3,stuttgart
de:08111:2452,Nikolauspflege,Stuttgart,Stuttgart,Bus,"40, 50",2,stuttgart
de:08111:6275,Nixenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:6018,Nobelstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N63",8,stuttgart
de:08111:6295,Nordbahnhof,Stuttgart,Stuttgart,Nachtbus; R-Bahn; S-Bahn; Stadtbahn,"S4, S5, S6, S24, S60, S61, RB47, U12, N5",9,stuttgart
de:08111:2461,Nordsee-/Schwieberd. Straße,Stuttgart,Stuttgart,Bus,52,1,stuttgart
de:08111:34,Nürnberger Straße,Stuttgart,Stuttgart,Nachtbus; R-Bahn; S-Bahn; SEV-Bus; Stadtbahn,"S2, S3, MEX19, RE90, MEX90, U1, U16, N6, S2E",9,stuttgart
de:08111:2579,Ob dem Steinbach,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, N1",5,stuttgart
de:08111:2243,Obere Mönchhalde,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:6320,Obere Ziegelei,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U19, 54, 58, N5",5,stuttgart
de:08111:2543,Obertürkh. Bf (Göppinger Str.),Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus,"61, 62, 65, N7, S1E",5,stuttgart
de:08111:6091,Obertürkheim,Stuttgart,Stuttgart,Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S1, RE6, MEX16, 61, 62, 65, 101, N7, S1E",9,stuttgart
de:08111:2435,Oberwiesenstraße 55,Stuttgart,Stuttgart,Bus,66,1,stuttgart
de:08111:252,Oderstraße,Stuttgart,Stuttgart,Bus,59,1,stuttgart
de:08111:6467,Ohmstraße (Zuffenhausen Bf),Stuttgart,Stuttgart,Bus; Nachtbus,"52, 501, 502, 503, 504, N4",6,stuttgart
de:08111:6119,Olgaeck,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U12, U15, 42, 43, 44, N7",9,stuttgart
de:08111:2236,Oskar-Schlemmer-Straße,Stuttgart,Stuttgart,Bus,43,1,stuttgart
de:08111:6060,Ostendplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U4, U9, 42, 45, N9",5,stuttgart
de:08111:2612,Osterbronnstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N10",2,stuttgart
de:08111:6027,Österfeld,Stuttgart,Stuttgart,S-Bahn,"S1, S2, S3, S24",4,stuttgart
de:08111:6020,Österreichischer Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U14, X2, 44, 92, N1",6,stuttgart
de:08111:78,Ostheim Leo-Vetter-Bad,Stuttgart,Stuttgart,Bus; Stadtbahn,"U4, U9, 45",3,stuttgart
de:08111:2534,Otto-Hirsch-Brücken,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, 103, N7",4,stuttgart
de:08111:2560,Pallotti-Kirche,Stuttgart,Stuttgart,Bus,"65, 70, 71",3,stuttgart
de:08111:2429,Paul-Lincke-Straße,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:125,Payerstraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U15, N7, N9",3,stuttgart
de:08111:6166,Peregrinastraße,Stuttgart,Stuttgart,Stadtbahn,"U5, U6, U8, U12",4,stuttgart
de:08111:6015,Pestalozzi-Schule,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,stuttgart
de:08111:343,Pfaffenweg,Stuttgart,Stuttgart,Bus; Zahnradbahn,10,1,stuttgart
de:08111:6466,Pflugfelder Straße,Stuttgart,Stuttgart,Bus,"98, 508",2,stuttgart
de:08111:3308,Pfullinger Straße,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,stuttgart
de:08111:2310,Planckstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,stuttgart
de:08111:6555,Plieningen,Stuttgart,Stuttgart,Bus; Stadtbahn,"U3, 65",2,stuttgart
de:08111:6554,Plieningen Garbe,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, 816A, N8",7,stuttgart
