id,name,name_with_place,municipality,locality,county,tariff_zones,modes,lines,line_count,longitude,latitude
de:08111:2057,Landhausstraße 43,Landhausstraße 43,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"42, N9",2,9.1929992,48.7850743
de:08117:4902,Landratsamt,Göppingen Landratsamt,Göppingen,Göppingen,GP,"5, 6",Bus; Nachtbus,"904, 905, 935, 935A, N90",5,9.6491596,48.7063038
de:08118:5530,Landratsamt,Ludwigsburg Landratsamt,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus,"421, 421A, 533",3,9.2007854,48.891026
de:08115:4656,Lange Anwanden,Sindelf. Lange Anwanden,Sindelfingen,Sindelfingen,BB,"47, 48, 3",Bus,"704A, 711",2,9.0132559,48.7043402
de:08116:4396,Lange Morgen,Weilheim (T) Lange Morgen,Weilheim an der Teck,Weilheim (T),ES,"71, 5, 6",Bus,"173, 173A, 175, 175A, 177, 177A",6,9.522213,48.6231748
de:08116:2035,Lange Straße,Sielmingen Lange Straße,Filderstadt,Sielmingen,ES,"38, 39, 2",Bus,"816A, 817",2,9.236598,48.669179
de:08425:2682,Lange Straße,Heroldstatt Lange Str.,Heroldstatt,Heroldstatt,ULLA,,Bus,346,1,9.6684591,48.4459159
de:08118:5574,Lange Straße,Mundelsheim Lange Str.,Mundelsheim,Mundelsheim,LB,"55, 4",Bus,"459, 459A, N44",3,9.2067292,48.9960254
de:08119:5308,Lange Weiden,Winnenden Lange Weiden,Winnenden,Winnenden,WN,"43, 3",Bus,332,1,9.3862896,48.8719929
de:08236:3413,Langer Graben,Mönsheim Langer Graben,Mönsheim,Mönsheim,PFLA,,Bus,763,1,8.8695265,48.8680457
de:08116:4126,Langer Weg,Wäldenbr. Langer Weg,Esslingen am Neckar,Wäldenbronn,ES,"31, 2",Bus; Nachtbus,"110, 132, N12",3,9.3182932,48.7536101
de:08125:4672,Langhans,Beilstein Langhans,Beilstein,Beilstein,HNLA,"75, 6",Bus,"460, 460A, X46, 644",4,9.3130179,49.0415908
de:08118:5547,Langmantel,Hohenhasl. Langmantel,Sachsenheim,Hohenhaslach,LB,"66, 5",Bus,"571, 571A",2,9.0343869,48.9845077
de:08125:4447,Langwiesen Ost,Frauenzimmern Langwiesen Ost,Güglingen,Frauenzimmern,HNLA,,Bus,666,1,9.0395776,49.0682573
de:08125:4448,Langwiesen West,Frauenzimmern Langwiesen West,Güglingen,Frauenzimmern,HNLA,,Bus,666,1,9.0345001,49.0678184
de:08119:5276,Lannerstraße,Oppelsbohm Lannerstraße,Berglen,Oppelsbohm,WN,"53, 3, 4",Bus,"330, 336",2,9.4655435,48.8587419
de:08119:3518,Laubert,Erbstetten Laubert,Burgstetten,Erbstetten,WN,"54, 4",Bus,455,1,9.3949294,48.9304309
de:08119:2648,Laubsängerweg,Fellbach Laubsängerweg,Fellbach,Fellbach,WN,"20, 32, 1, 2",Bus,212,1,9.2852276,48.805421
de:08111:2591,Lauchhau,Lauchhau,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"81, 82, 84, 91, 92, 747, 748, X74, N1, N63",10,9.0927854,48.7387174
de:08115:4539,Lauerhalde,Warmbronn Lauerhalde,Leonberg,Warmbronn,BB,"36, 37, 46, 47, 2, 3",Bus; Nachtbus,"631, 631A, 632, 632A, 747, N63",6,8.981196,48.7695797
de:08119:5127,Laufenmühle,Welzheim Laufenmühle,Welzheim,Welzheim,WN,"72, 5",Bus,330,1,9.6056635,48.8821356
de:08125:1438,Lauffen (N),Lauffen (N),Lauffen am Neckar,Lauffen (N),HNLA,,R-Bahn; SEV-Bus,"RE8, MEX12, MEX18, RE8E, MEX18E",5,9.1460862,49.0764707
de:08111:6164,Laustraße,Laustraße,Stuttgart,Stuttgart,S,"20, 1",Nachtbus,N9,1,9.1555805,48.7466616
de:08117:7624,Lautergarten,Donzdorf Lautergarten,Donzdorf,Donzdorf,GP,"6, 7",Bus; Ruftaxi,"971, 972, 972A, N97, RT971",5,9.8149615,48.6912209
de:08119:5042,Lautern,Sulzbach (M) Lautern,Sulzbach an der Murr,Sulzbach (M),WN,"63, 64, 73, 74, 5",Bus; Ruftaxi,"385, 386, RT386",3,9.486329,49.0077821
de:08119:4953,Lautertal,Sulzbach (M) Lautertal,Sulzbach an der Murr,Sulzbach (M),WN,"63, 64, 73, 74, 5",Bus,"385, 386",2,9.4933562,49.0051715
de:08125:1991,Lautertal,Wüstenrot Lautertal,Wüstenrot,Wüstenrot,HNLA,6,Bus,385,1,9.4378694,49.0539975
de:08111:249,Lechweg,Lechweg,Stuttgart,Stuttgart,S,1,Bus,59,1,9.2123362,48.8236623
de:08111:2536,Lederberg,Lederberg,Stuttgart,Stuttgart,S,"20, 30, 1, 2",Bus; Nachtbus,"65, N7",2,9.2422596,48.7538943
de:08136:3037,Ledergasse,Schwäbisch Gmünd Ledergasse,Schwäbisch Gmünd,Schwäbisch Gmünd,AA,6,Bus,"266A, 268",2,9.7950484,48.8014287
de:08119:6992,Lederstraße,Schorndorf Lederstraße,Schorndorf,Schorndorf,WN,"52, 4",Bus,246,1,9.5157474,48.8055541
de:08116:4408,Leerwasen,Neidlingen Leerwasen,Neidlingen,Neidlingen,ES,"71, 5, 6",Bus,"170, 174, 177, 177A",4,9.5681349,48.5766088
de:08415:28209,Lehen,Dettingen (E) Lehen,Dettingen an der Erms,Dettingen (Erms),RT,,R-Bahn; SEV-Bus,"RB63, RB63E",2,9.3366225,48.5292555
de:08118:6946,Lehenbrücke,Asperg Lehenbrücke,Asperg,Asperg,LB,"34, 36, 45, 46, 2, 3",Bus,532,1,9.1470526,48.9081835
de:08111:2414,Lehenstraße,Lehenstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"10, 43, N1",3,9.1710048,48.763995
de:08115:4775,Lehenweiler,Aidlingen Lehenweiler,Aidlingen,Aidlingen,BB,"57, 58, 4",Bus; Ruftaxi,"744, 763A, 768, 768A, RT763",5,8.8880962,48.6996741
de:08115:4774,Lehenweiler Abzweig,Aidlingen Lehenweiler Abzw.,Aidlingen,Aidlingen,BB,"57, 58, 4",Bus; Nachtbus,"766, 768, 768A, N75",4,8.8958734,48.6964441
de:08119:5290,Lehnenberg,Reichenb. Lehnenberg,Berglen,Reichenbach (Berglen),WN,"53, 3, 4",Bus,331,1,9.4376603,48.850911
de:08119:5202,Lehnenberg Kreuzung,Reichenb. Lehnenb. Kreuzung,Berglen,Reichenbach (Berglen),WN,"53, 3, 4",Bus,"330, 336",2,9.440352,48.8548574
de:08117:1025,Leibnizstr./Oesch-Schulen,Eisl.(F) Leibnizstr./Oesch.,Eislingen/Fils,Eislingen (F),GP,6,Bus,"941A, 942",2,9.7172219,48.7000097
de:08117:11027,Leibnizstraße,Eislingen (F) Leibnizstraße,Eislingen/Fils,Eislingen (F),GP,6,Bus,"941, 941A, 942",3,9.7155058,48.696828
de:08118:3364,Leibnizstraße,Kornwestheim Leibnizstraße,Kornwestheim,Kornwestheim,LB,2,Bus,411,1,9.1996878,48.8688531
de:08111:2407,Leibnizstraße,Leibnizstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"40, N2",2,9.1490236,48.7823342
de:08116:175,Leinfelden,Leinfelden,Leinfelden-Echterdingen,Leinfelden,ES,"38, 2",Bus; Nachtbus; S-Bahn; SEV-Bus; Stadtbahn,"S2, S3, S24, U5, U, 82, 86, 818, 818A, 826, 826A, N18, S2E",13,9.1428597,48.6964193
de:08111:2566,Leinfeldener Straße,Leinfeldener Straße,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"70, 71, N8",3,9.1697964,48.7445283
de:08116:3903,Leintel,Reichenb.(F) Leintel,Reichenbach an der Fils,Reichenbach (F),ES,"41, 51, 3, 4",Bus; Nachtbus,"142, 148, N11",3,9.4765774,48.7089643
de:08117:8015,Leintelstraße,Ebersbach (F) Leintelstraße,Ebersbach an der Fils,Ebersbach (F),GP,4,Bus,"916A, 917",2,9.530236,48.7181357
de:08111:2050,Leipziger Platz,Leipziger Platz,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"44, N2",2,9.150048,48.7700133
de:08115:4615,Leipziger Straße,Sindelfingen Leipziger Str.,Sindelfingen,Sindelfingen,BB,"47, 48, 3",Bus,"702, 704, 704A, 706, 711",5,9.0192452,48.6986111
de:08235:10135,Lembergschule,Nagold Lembergschule,Nagold,Nagold,CW,"78, 6",Bus,"777, 778",2,8.7164937,48.5437811
de:08116:4063,Lenaudenkmal,Esslingen (N) Lenaudenkmal,Esslingen am Neckar,Esslingen (N),ES,"31, 2",Bus; Nachtbus,"102, 103, 105, 108, 111, N14",6,9.3212323,48.7410755
de:08117:1062,Lenbachstraße,Göppingen Lenbachstr.,Göppingen,Göppingen,GP,"5, 6",Bus,903,1,9.6711338,48.7045771
de:08116:3999,Lenzhalde,Esslingen (N) Lenzhalde,Esslingen am Neckar,Esslingen (N),ES,"31, 2",Bus,105,1,9.3187579,48.7453897
de:08118:6835,Lenzhalde,Kornwestheim Lenzhalde,Kornwestheim,Kornwestheim,LB,"34, 2",Bus,411,1,9.1953168,48.8665047
de:08116:5012,Lenzhalde,Scharnhausen Lenzhalde,Ostfildern,Scharnhausen,ES,"30, 2",Bus; Nachtbus,"120, 122, N22",3,9.2682387,48.7087305
de:08115:7304,Leobad,Eltingen Leobad,Leonberg,Eltingen,BB,"46, 3",Bus,641,1,9.0084339,48.7864955
de:08111:156,Leobener Straße,Leobener Straße,Stuttgart,Stuttgart,S,"20, 1",Nachtbus,N3,1,9.1628709,48.8101646
de:08115:3141,Leonardo-da-Vinci-Platz,Böbl. Leonardo-da-Vinci-Pl.,Böblingen,Böblingen,BB,"48, 3",Bus,"705, 722A",2,8.9963964,48.6878578
de:08115:7301,Leonberg,Leonberg,Leonberg,Leonberg,BB,"46, 3",Bus; Nachtbus; R-Bahn; Ruftaxi; S-Bahn; SEV-Bus,"S6, S60, S61, S62, RE4, RE14, SVG, X2, 92, 631, 631A, 632, 632A, 634, 635, 640, 641, 642, 643, 650, 651, 651A, 652, 653, 653A, 654, 660, N62, N63, X60, S6E, S60E, RT644",33,9.004026,48.7997055
de:08115:2359,Leonberger Dreieck,Eltingen Leonb. Dreieck,Leonberg,Eltingen,BB,"46, 3",Bus,"92, 640",2,9.0171015,48.7837338
de:08236:3503,Leonberger Straße,Friolzheim Leonberger Straße,Friolzheim,Friolzheim,PFLA,,Bus,"652, 653, 653A, 762",4,8.8387973,48.8358597
de:08118:4554,Leonberger Straße,Gerlingen Leonberger Str.,Gerlingen,Gerlingen,LB,"36, 2",Bus,635,1,9.0587471,48.8005266
de:08115:2360,Leonberger Straße,Eltingen Leonberger Str.,Leonberg,Eltingen,BB,"46, 3",Bus,"640, 641",2,9.0105715,48.7913871
de:08236:3514,Leonberger Straße (Morof),Heimsh. Leonb. Str.(Morof),Heimsheim,Heimsheim,PFLA,"56, 66, 4, 5",Bus,"652, 653, 653A, 660, 762",5,8.8704086,48.805901
de:08235:6090,Lerchenberg,Gültlingen Lerchenberg,Wildberg,Gültlingen,CW,,Bus,770,1,8.8017671,48.6640649
de:08117:4915,Lerchenberg Ortsmitte,Göpp. Lerchenbg. Ortsmitte,Göppingen,Göppingen,GP,5,Bus; Ruftaxi,"904, RT904",2,9.68308,48.7309269
de:08236:3405,Lerchenhof,Mönsheim Lerchenhof,Mönsheim,Mönsheim,PFLA,,Bus,"653, 653A, 763",3,8.8471744,48.8539185
de:08111:6100,Lerchenrainschule,Lerchenrainschule,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"41, N10",2,9.1594751,48.7570155
de:08119:5356,Lerchenstraße,Großaspach Lerchenstr.,Aspach,Großaspach,WN,"54, 64, 4, 5",Bus,"367, 367A, 457, 467",4,9.4028058,48.9628292
de:08116:4298,Lerchenstraße,Oberboihingen Lerchenstraße,Oberboihingen,Oberboihingen,ES,"50, 51, 60, 61, 4, 5",Bus; Nachtbus,"196, N15",2,9.3664646,48.6548369
de:08116:4362,Lerchenstraße,Weilheim (T) Lerchenstraße,Weilheim an der Teck,Weilheim (T),ES,"71, 5, 6",Bus,175A,1,9.5445501,48.6152746
de:08115:3123,Lerchenweg,Waldenbuch Lerchenweg,Waldenbuch,Waldenbuch,BB,"48, 58, 3, 4",Bus; Ruftaxi,"760, 760A, 826, 826A, 828, X76, RT760",7,9.1391946,48.6433858
de:08119:6933,Lerchenäcker,Backnang Lerchenäcker,Backnang,Backnang,WN,"53, 54, 4",Bus,359,1,9.4245594,48.9611056
de:08116:3459,Lerchenäcker Endstation,Oberessl. Lerchenäcker Endst.,Esslingen am Neckar,Oberesslingen,ES,"31, 2",Bus,"101, 138",2,9.3381834,48.7345253
de:08117:9895,Lessingstr./W.-Heisenb.-Gymn.,Göpp. Lessingstr./WHG,Göppingen,Göppingen,GP,"5, 6",Bus,"920A, 921A, 980A, 983A, 984A",5,9.6477468,48.6989198
de:08115:5835,Lessingstraße,Rutesheim Lessingstraße,Rutesheim,Rutesheim,BB,"46, 56, 3, 4",Bus,"654, 654A, 655, 655A",4,8.9522455,48.8003254
de:08115:4814,Lessingstraße,Schönaich Lessingstraße,Schönaich,Schönaich,BB,"58, 4",Bus; Ruftaxi,"734, 760, 760A, RT760",4,9.0669425,48.659026
de:08116:2897,Lettenstraße,Neuhausen (F) Lettenstraße,Neuhausen auf den Fildern,Neuhausen (F),ES,"30, 39, 2, 3",Bus; Nachtbus,"73, 120, 121, 816A, 817, N19",6,9.2749199,48.6806401
de:08116:4232,Lettenäcker,Plochingen Lettenäcker,Plochingen,Plochingen,ES,"41, 3",Bus; Nachtbus,"107, 141, 149, N16",4,9.4330058,48.7078056
de:08119:5320,Leutenbacher Straße,Nellmersbach Leutenbacher Str.,Leutenbach,Nellmersbach,WN,"43, 3",Bus,335,1,9.405026,48.901459
de:08111:2201,Libanonstraße,Libanonstraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"42, 45, N9",3,9.2065094,48.7778389
de:08118:3355,Lichtenberg,Oberstenfeld Lichtenberg,Oberstenfeld,Oberstenfeld,LB,"65, 75, 5, 6",Bus,467,1,9.3347225,49.0107411
de:08118:5594,Lichtenberger Straße,Oberstenf. Lichtenberger Str.,Oberstenfeld,Oberstenfeld,LB,"65, 75, 5, 6",Bus,"460, 460A, 463, 467, N46",5,9.3239812,49.0238013
de:08119:5351,Lichtensteinstraße,Backnang Lichtensteinstr.,Backnang,Backnang,WN,"53, 54, 4",Bus,363,1,9.4138582,48.9485196
de:08118:6929,Lichtenstern Gymnasium,Großsachsh. Lichtenstern Gymn.,Sachsenheim,Großsachsenheim,LB,"55, 56, 65, 66, 4, 5",Bus,"566, 571, 571A",3,9.0734623,48.9578098
de:08416:3094,Lidl,Ergenzingen Lidl,Rottenburg am Neckar,Ergenzingen,TÜ,,Bus,7627,1,8.8200425,48.4985485
de:08115:3118,Liebenau,Waldenbuch Liebenau,Waldenbuch,Waldenbuch,BB,"48, 58, 3, 4",Bus; Ruftaxi,"755, 760, 760A, 809A, 815, 826, 826A, 828, X16, X76, RT760",11,9.1474238,48.6360915
de:08235:1040,Liebenzeller Straße,Hirsau Liebenzeller Str.,Calw,Hirsau,CW,6,Bus,670.2,1,8.7336585,48.7364524
de:08119:7507,Liemannsklinge Abzweig,Sulzb.(M) Liemannsklinge Abzw.,Sulzbach an der Murr,Sulzbach (M),WN,"63, 64, 73, 74, 5",Bus; Ruftaxi,"380A, RT380",2,9.5339215,49.0356985
de:08119:7505,Liemersbach,Großerlach Liemersbach,Großerlach,Großerlach,WN,"73, 74, 5",Bus; Ruftaxi,"372, 380, RT380",3,9.5404691,49.0555673
de:08115:4872,Lilienstraße,Holzgerlingen Lilienstraße,Holzgerlingen,Holzgerlingen,BB,"58, 4",Bus,"756, 757",2,9.0201875,48.6447187
de:08119:6954,Lilienstraße,Rommelshausen Lilienstr.,Kernen im Remstal,Rommelshausen,WN,"32, 2",Bus; Nachtbus; Ruftaxi,"210, 211, N21, RT225",4,9.3176789,48.8113429
de:08115:5850,Lilienstraße,Malmsheim Lilienstraße,Renningen,Malmsheim,BB,"56, 4",Bus,637,1,8.9120917,48.7756089
de:08111:2348,Lilienthalstraße,Lilienthalstraße,Stuttgart,Stuttgart,S,"20, 36, 1, 2",Bus,90,1,9.1084996,48.8255968
de:08116:3896,Limburgschule/Bissinger Straße,Weilh.(T) Limb.sch./Biss. Str.,Weilheim an der Teck,Weilheim (T),ES,"71, 5, 6",Bus,"173A, 175A, 177, 177A",4,9.5360815,48.6147388
de:08116:5908,Limburgschule/Kelterstraße,Weilh.(T) Limb.sch./Kelterstr.,Weilheim an der Teck,Weilheim (T),ES,"71, 5, 6",Bus,"174, 175A, 177A",3,9.5360502,48.6143523
de:08117:4043,Lindach,Rechberghausen Lindach,Rechberghausen,Rechberghausen,GP,5,Bus; Ruftaxi,"915, 932, 932A, RT915",4,9.635237,48.7260301
de:08116:2122,Lindachschule,Stetten (F) Lindachschule,Leinfelden-Echterdingen,Stetten (Leinfelden-Echt.),ES,"38, 2",Bus; Nachtbus,"811, 818, 818A, N18",4,9.1692358,48.66687
de:08416:5202,Linde,Entringen Linde,Ammerbuch,Entringen,TÜ,,Bus,791,1,8.9707225,48.551706
de:08235:1090,Linde,Calw Linde,Calw,Calw,CW,6,Bus,"744, 763, 770, 670, 670.2",5,8.7437149,48.7130768
de:08116:4204,Linde,Hegensberg Linde,Esslingen am Neckar,Hegensberg,ES,"31, 2",Bus,138,1,9.3412744,48.7432839
de:08116:2023,Linde,Harthausen Linde,Filderstadt,Harthausen,ES,"38, 39, 2",Bus; Nachtbus,"X7, 77, 805, 807, 809, 809A, 816A, N89",8,9.2463122,48.6511195
de:08116:4493,Linde,Kappishäusern Linde,Neuffen,Kappishäusern,ES,"70, 5",Bus,"192, 198, 199",3,9.3230569,48.5506342
de:08416:3200,Linde,Seebronn Linde,Rottenburg am Neckar,Seebronn,TÜ,,Bus,7627,1,8.8816956,48.5080256
de:08116:4093,Linde,Unterensingen Linde,Unterensingen,Unterensingen,ES,"50, 51, 4",Bus; Nachtbus,"169, 184, N15",3,9.3528663,48.6531529
de:08236:2902,Lindenhalle,Wiernsheim Lindenhalle,Wiernsheim,Wiernsheim,PFLA,,Bus,"653, 653A, 660, 765",4,8.8499815,48.8859705
de:08117:205,Lindenhof,Böhmenkirch Lindenhof,Böhmenkirch,Böhmenkirch,GP,7,Bus,"958, 958A",2,9.920378,48.6748151
de:08117:119,Lindenhof,Geisl.(St) Lindenhof,Geislingen an der Steige,Geislingen (Steige),GP,7,Bus,"959, 963, 964",3,9.8158619,48.6259098
de:08115:6739,Lindenhof,Mötzingen Lindenhof,Mötzingen,Mötzingen,BB,"77, 5",Bus; Nachtbus,"774A, 777, 790, N70",4,8.7779856,48.542486
de:08119:6046,Lindenplatz,Steinbach Lindenplatz,Backnang,Steinbach,WN,"53, 54, 4",Bus,"361, 362A, 366, N36",4,9.4741625,48.9572972
de:08116:4442,Lindenplatz,Neuffen Lindenplatz,Neuffen,Neuffen,ES,"70, 5",Bus,"180, 192, 198, 199",4,9.3729645,48.5553482
de:08116:2925,Lindenplatz,Oberensingen Lindenplatz,Nürtingen,Oberensingen,ES,"50, 60, 4, 5",Bus,"X4, 74, 167, 186, X16",5,9.3252454,48.6382796
de:08119:3706,Lindenplatz,Hebsack Lindenplatz,Remshalden,Hebsack,WN,"42, 52, 3, 4",Bus; Ruftaxi,"206A, 217, 217A, 245A, 333, RT217",6,9.4565485,48.8092842
de:08119:5030,Lindenplatz,Unterweissach Lindenplatz,Weissach im Tal,Unterweissach,WN,"53, 63, 4, 5",Bus,"365, 381, 382, 383, 384",5,9.477745,48.9292449
de:08235:701,Lindenrain,Calw Lindenrain,Calw,Calw,CW,,Bus,770,1,8.7762609,48.6789729
de:08117:143,Lindenschule,Geisl.(St) Lindenschule,Geislingen an der Steige,Geislingen (Steige),GP,7,Bus,"963, 964",2,9.818442,48.6243987
de:08116:4315,Lindenstraße,Bempflingen Lindenstraße,Bempflingen,Bempflingen,ES,"69, 5",Bus,"187, 187A, 189A",3,9.2658106,48.57293
de:08118:7425,Lindenstraße,Bissingen Lindenstraße,Bietigheim-Bissingen,Bissingen (LB),LB,"45, 3",Bus,556,1,9.0991523,48.9397973
de:08118:5467,Lindenstraße,Kornwestheim Lindenstraße,Kornwestheim,Kornwestheim,LB,"34, 2",Bus; Nachtbus,"412, 413, N48",3,9.1788555,48.8561454
de:08425:2636,Lindenstraße,Merklingen Lindenstr.,Merklingen,Merklingen,ULLA,7,Bus,350,1,9.749983,48.5129139
de:08118:6822,Lindenstraße,Hochberg Lindenstraße,Remseck am Neckar,Hochberg,LB,"32, 34, 2",Bus; Nachtbus,"402, 402A, N43",3,9.2793879,48.8837221
de:08416:10323,Lindenstraße,Pfrondorf Lindenstr.,Tübingen,Pfrondorf (TÜ),TÜ,,Bus,827,1,9.1052925,48.550339
de:08136:7822,Lindenstraße,Wißgoldingen Lindenstraße,Waldstetten,Wißgoldingen,AA,6,Bus; Ruftaxi,"971, RT971",2,9.8092172,48.7268631
de:08119:5117,Lindental,Schlechtbach Lindental,Rudersberg,Schlechtbach,WN,"62, 72, 5",Bus,230,1,9.5047472,48.8732251
de:08119:6675,Lindentaler Straße,Schlechtbach Lindentaler Str.,Rudersberg,Schlechtbach,WN,"62, 72, 5",Bus,230,1,9.5273632,48.8732767
de:08119:5973,Lindenweg,Schorndorf Lindenweg,Schorndorf,Schorndorf,WN,"52, 4",Bus,"242, 247",2,9.5317548,48.7924783
de:08235:10545,Lindhaldenweg,Wildberg Lindhaldenweg,Wildberg,Wildberg,CW,,Bus; Ruftaxi,"RT775, 759, 775",3,8.758748,48.6324011
de:08116:3945,Lindorfer Weg,Kirchheim (T) Lindorfer Weg,Kirchheim unter Teck,Kirchheim (T),ES,"61, 5",Bus; Ruftaxi,"163, 164, RT163",3,9.4304433,48.6495614
de:08111:6213,Lindpaintnerstraße,Lindpaintnerstraße,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus; Stadtbahn,"U2, U9, 91, N2",4,9.1342918,48.7740074
de:08118:7940,Lingwiesen,Münchingen Lingwiesen,Korntal-Münchingen,Münchingen,LB,"36, 1, 2",Bus; Nachtbus,"501, 504, N55",3,9.1125173,48.8498271
de:08416:10250,Linsenbergstraße,Lustnau Linsenbergstr.,Tübingen,Lustnau,TÜ,,Bus,826A,1,9.0679231,48.5311678
de:08116:4433,Linsenhofen,Linsenhofen,Frickenhausen,Linsenhofen,ES,"60, 70, 5",Bus; R-Bahn,"RB65, 180",2,9.3715724,48.5797859
de:08116:4434,Linsenhofer Straße,Beuren Linsenhofer Straße,Beuren,Beuren (ES),ES,5,Bus,180,1,9.3971753,48.5713461
de:08116:2993,Lise-Meitner-Str.,Oberensingen Lise-Meitner-Str.,Nürtingen,Oberensingen,ES,"50, 60, 4, 5",Bus,169,1,9.3298196,48.6447593
de:08117:9021,Lise-Meitner-Straße,Göpp. Lise-Meitner-Straße,Göppingen,Göppingen,GP,"5, 6",Bus,"901, 901A, 933A",3,9.6954328,48.7119416
de:08235:4403,Lise-Meitner-Straße,Nagold Lise-Meitner-Straße,Nagold,Nagold,CW,"78, 6",Bus,778,1,8.7515526,48.536398
de:08111:344,Liststraße,Liststraße,Stuttgart,Stuttgart,S,"10, 1",Bus; Zahnradbahn,10,1,9.1685099,48.7622902
de:08116:4161,Lobenrot Ort,Schanb. Lobenrot Ort,Aichwald,Lobenrot,ES,"41, 42, 3",Bus,114,1,9.3553905,48.7706051
de:08116:4160,Lobenroter Hof,Schanb. Lobenroter Hof,Aichwald,Schanbach,ES,"41, 42, 3",Bus,114,1,9.3636287,48.7679176
de:08125:978,Lohmühle,Wüstenrot Lohmühle,Wüstenrot,Wüstenrot,HNLA,6,Bus,385,1,9.4244663,49.0705749
de:08111:6173,Lohäckerstraße,Lohäckerstraße,Stuttgart,Stuttgart,S,"20, 38, 1, 2",Bus; Nachtbus,"72, N9",2,9.1436401,48.7175866
de:08425:2510,Lonsee,Lonsee,Lonsee,Lonsee,ULLA,,R-Bahn,"RE5, MEX16",2,9.9172764,48.5450652
de:08136:7005,Lorch,Lorch,Lorch,Lorch,AA,"62, 72, 5",Bus; R-Bahn; SEV-Bus,"RE1, MEX13, X93, XEV, 268",5,9.6955737,48.797936
de:08117:4901,Lorcher Str./Hoh.halle,Göpp. Lorcher Str./Hoh.halle,Göppingen,Göppingen,GP,"5, 6",Bus; Nachtbus,"904, 931, 931A, 934, 934A, 935, 935A, N90, X93",9,9.6484151,48.7118024
de:08119:5092,Lorcher Straße,Pfahlbronn Lorcher Str.,Alfdorf,Pfahlbronn,WN,"72, 5",Bus,"266, 266A, 268",3,9.6828805,48.8394758
de:08136:33321,Lorcher Straße/Bahnhof,Waldhausen Lorcher Str./Bf,Lorch,Waldhausen b Schornd (Lorch),AA,5,SEV-Bus,XEV,1,9.6382902,48.7889066
de:08117:1103,Lorcher-/Bahnhofstraße,Birenb. Lorcher-/Bahnhofstr.,Birenbach,Birenbach,GP,5,Bus; Nachtbus,"931, 931A, 932, 932A, N93, X93",6,9.660424,48.7457798
de:08119:3735,Lortzingstraße,Rommelshausen Lortzingstraße,Kernen im Remstal,Rommelshausen,WN,2,Ruftaxi,RT225,1,9.3290331,48.8132893
de:08116:3802,Losburgstraße,Altbach Losburgstraße,Altbach,Altbach,ES,"41, 3",Bus,140,1,9.3864667,48.7233755
de:08111:319,Losäcker,Losäcker,Stuttgart,Stuttgart,S,"20, 1",Nachtbus,N3,1,9.0907362,48.8157387
de:08117:3324,Lotenbergstraße,Gammelsh. Lotenbergstr.,Gammelshausen,Gammelshausen,GP,"5, 6",Bus,983A,1,9.6521727,48.6408925
de:08118:3410,Lotter,Ludwigsburg Lotter,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus,"508, 533, 534",3,9.1533736,48.8920612
de:08116:3830,Ludwig-Finckh-Straße,Wendl.(N) Ludwig-Finckh-Str.,Wendlingen am Neckar,Wendlingen (N),ES,"51, 4",Bus,154,1,9.381112,48.6820907
de:08118:5464,Ludwig-Herr-Straße,Kornwestheim Ludwig-Herr-Str.,Kornwestheim,Kornwestheim,LB,"34, 2",Bus; Nachtbus,"413, N48",2,9.1921027,48.8565467
de:08236:3515,Ludwig-Uhland-Schule,Heimsh. Ludwig-Uhland-Schule,Heimsheim,Heimsheim,PFLA,"56, 66, 4, 5",Bus,"652, 653A, 762, 763",4,8.8578768,48.8084671
de:08118:7402,Ludwigsburg,Ludwigsburg,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S4, S5, S24, RE1, RE8, MEX12, MEX17, MEX18, MEX19, RE90, MEX90, 413, 421, 421A, 422, 422A, 423, 424, 425, 425A, 426, 427, 427A, 429, 430, 430A, 431, 433, 433A, 443, 444, 508, 532, 533, 534, 535, X43, N41, N42, N43, N53, RE8E",42,9.1852298,48.8920862
de:08118:5643,Ludwigsburger Straße,Bissingen Ludwigsburger Str.,Bietigheim-Bissingen,Bissingen (LB),LB,"45, 3",Bus,"541, 542",2,9.1022048,48.9439759
de:08119:2384,Ludwigsburger Straße,Oeffingen Ludwigsburger Str.,Fellbach,Oeffingen,WN,"20, 32, 1, 2",Bus,214,1,9.2677564,48.8452989
de:08118:5459,Ludwigsburger Straße,Kornwesth. Ludwigsburger Str.,Kornwestheim,Kornwestheim,LB,"34, 2",Bus; Nachtbus,"415, N47",2,9.1860808,48.8679138
de:08118:5525,Ludwigsburger Straße,Hoheneck Ludwigsburger Str.,Ludwigsburg,Hoheneck,LB,"34, 44, 2, 3",Bus; Nachtbus,"427, 427A, N41",3,9.2045182,48.9101188
